Ensembl_ID	Gene_symbol	baseMean	padj_lrt	sig_lrt	n_baseline_sig	baseline_dirs	first_stage_diff	baseline_hits	n_strata_sig	strata_dirs	strata_hits	class
ENSG00000124762	CDKN1A	1045.1309968600137	6.893254396747949e-29	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000026025	VIM	2054.4214135578363	7.69796057750727e-29	TRUE	1	up	4	F4_vs_F0	3	up	F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000044524	EPHA3	328.93745373088586	1.074428252772772e-28	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	4	up	F3_vs_F1,F3_vs_F2,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000136244	IL6	4.3068007529151044	2.2292599911802007e-28	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	5	up	F3_vs_F1,F3_vs_F2,F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000171223	JUNB	138.6742341556012	2.8555038599410342e-28	TRUE	1	up	4	F4_vs_F0	1	up	F4_vs_F1	baseline_and_strata
ENSG00000164694	FNDC1	37.75823330895534	3.8550034772994067e-28	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	4	up	F3_vs_F1,F3_vs_F2,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000167191	GPRC5B	157.36738618820067	6.4648216130653795e-28	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	4	up	F3_vs_F1,F3_vs_F2,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000102452	NALCN	78.86619819643073	6.554154575648124e-28	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	4	up	F3_vs_F1,F3_vs_F2,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000162783	IER5	120.07874835468259	6.569365728370939e-28	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000013297	CLDN11	112.68941890369408	7.927490979928022e-28	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	3	up	F3_vs_F1,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000129038	LOXL1	22.50303736335862	1.3035197027046514e-27	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	4	up	F3_vs_F1,F3_vs_F2,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000186198	SLC51B	15.509674185359884	2.3389553626130133e-27	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	5	up	F3_vs_F1,F3_vs_F2,F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000141934	PLPP2	25.901700029208428	2.5532357615543492e-27	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	4	up	F3_vs_F1,F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000175505	CLCF1	11.22470854811637	2.5532357615543492e-27	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	4	up	F3_vs_F1,F3_vs_F2,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000106236	NPTX2	7.980215998323348	3.957439240900578e-27	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	5	up	F3_vs_F1,F3_vs_F2,F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000137269	LRRC1	39.74915581761195	4.07056995036569e-27	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	4	up	F3_vs_F1,F3_vs_F2,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000010319	SEMA3G	39.66256373441422	4.458755036557644e-27	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	4	up	F3_vs_F1,F3_vs_F2,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000129538	RNASE1	317.74044809166537	1.6444218799417426e-26	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	3	up	F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000109610	SOD3	34.398083938282916	1.8769902120277032e-26	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	5	up	F3_vs_F1,F3_vs_F2,F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000178878	APOLD1	83.50243401985068	2.0930409909083668e-26	TRUE	1	up	4	F4_vs_F0	3	up	F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000122861	PLAU	46.13555902440868	2.4000054671153803e-26	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	4	up	F3_vs_F1,F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000132698	RAB25	16.47580362436893	2.880114554050898e-26	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	4	up	F3_vs_F1,F3_vs_F2,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000174348	PODN	158.51647142122303	3.091327175811499e-26	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	3	up	F3_vs_F1,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000179431	FJX1	14.17367118403454	4.3098902366847266e-26	TRUE	1	up	4	F4_vs_F0	3	up	F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000149418	ST14	161.88076313632646	5.78356630266532e-26	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	3	up	F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000183856	IQGAP3	20.27881644683497	9.269994821476192e-26	TRUE	3	up	2	F2_vs_F0,F3_vs_F0,F4_vs_F0	4	up	F3_vs_F1,F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000150347	ARID5B	270.8061668947738	1.360648898389353e-25	TRUE	1	up	4	F4_vs_F0	3	up	F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000164742	ADCY1	2644.6446514397894	1.524065828259408e-25	TRUE	2	down	3	F3_vs_F0,F4_vs_F0	2	down	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000070404	FSTL3	115.82666483024208	2.5640828141328875e-25	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	4	up	F3_vs_F1,F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000188042	ARL4C	175.3796908349046	3.28697838106736e-25	TRUE	1	up	4	F4_vs_F0	3	up	F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000128567	PODXL	305.72141181958926	3.5202474868217686e-25	TRUE	1	up	4	F4_vs_F0	3	up	F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000148346	LCN2	44.34964230189883	3.7042032212647882e-25	TRUE	1	up	4	F4_vs_F0	4	up	F3_vs_F1,F3_vs_F2,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000146072	TNFRSF21	178.08822970437888	6.129282928108992e-25	TRUE	1	up	4	F4_vs_F0	3	up	F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000102287	GABRE	327.35661382518265	6.168202631521678e-25	TRUE	3	up	2	F2_vs_F0,F3_vs_F0,F4_vs_F0	1	up	F4_vs_F1	baseline_and_strata
ENSG00000163874	ZC3H12A	74.14025786826888	6.476988341471561e-25	TRUE	1	up	4	F4_vs_F0	3	up	F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000120875	DUSP4	29.218582457283187	7.2200641754246105e-25	TRUE	1	up	4	F4_vs_F0	3	up	F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000101443	WFDC2	12.197362987646056	7.569683309260562e-25	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	5	up	F3_vs_F1,F3_vs_F2,F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000166482	MFAP4	489.2742294519724	8.657036772945086e-25	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	4	up	F3_vs_F1,F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000164318	EGFLAM	85.94230848103521	9.34146339731977e-25	TRUE	2	down	3	F3_vs_F0,F4_vs_F0	2	down	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000104368	PLAT	147.89628988612534	1.0507799596995244e-24	TRUE	1	up	4	F4_vs_F0	3	up	F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000071282	LMCD1	62.21905019549011	1.0779076673228837e-24	TRUE	1	up	4	F4_vs_F0	4	up	F3_vs_F1,F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000165124	SVEP1	567.0359347754056	1.1491722599734549e-24	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	3	up	F3_vs_F1,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000087074	PPP1R15A	176.7711247070293	1.1880419298112424e-24	TRUE	1	up	4	F4_vs_F0	3	up	F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000177606	JUN	330.06784058852185	1.4662084584084177e-24	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F3	baseline_and_strata
ENSG00000164379	FOXQ1	6.294726611546821	1.5060705305189174e-24	TRUE	1	up	4	F4_vs_F0	5	up	F3_vs_F1,F3_vs_F2,F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000159713	TPPP3	18.20840228890518	1.6104966398808323e-24	TRUE	1	up	4	F4_vs_F0	5	up	F3_vs_F1,F3_vs_F2,F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000170542	SERPINB9	237.81003490809908	1.6104966398808323e-24	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000174640	SLCO2A1	68.0454931119529	1.811400295068557e-24	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	3	up	F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000174938	SEZ6L2	10.372212258648783	2.172418933868436e-24	TRUE	1	up	4	F4_vs_F0	4	up	F3_vs_F1,F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000140416	TPM1	1307.7917976653268	3.8445343947478765e-24	TRUE	1	up	4	F4_vs_F0	3	up	F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000163531	NFASC	335.83524114650754	4.682522934892434e-24	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	3	up	F3_vs_F1,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000102359	SRPX2	71.4066187281124	5.028925884017295e-24	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	3	up	F3_vs_F1,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000182240	BACE2	221.99603014830635	5.785168094698572e-24	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	3	up	F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000154654	NCAM2	578.2947249446484	5.935104579423919e-24	TRUE	2	down	3	F3_vs_F0,F4_vs_F0	5	down	F3_vs_F1,F3_vs_F2,F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000181885	CLDN7	169.71407291453048	6.0062977400864004e-24	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000125775	SDCBP2	102.96425356519434	6.184794775098428e-24	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	3	up	F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000140835	CHST4	112.59327284106102	7.526630849596876e-24	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	5	up	F3_vs_F1,F3_vs_F2,F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000112562	SMOC2	68.95165251586124	1.0436660225772774e-23	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	5	up	F3_vs_F1,F3_vs_F2,F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000143196	DPT	393.52407058963047	1.1456753481730868e-23	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	5	up	F3_vs_F1,F3_vs_F2,F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000124491	F13A1	99.12567404446163	1.5371215023238873e-23	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	4	up	F3_vs_F1,F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000172667	ZMAT3	812.4729089213142	1.963512812268064e-23	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	1	up	F4_vs_F1	baseline_and_strata
ENSG00000176928	GCNT4	55.480625503106275	2.244403729442464e-23	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	3	up	F3_vs_F1,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000170962	PDGFD	108.33444514073992	2.2793054142292686e-23	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	4	up	F3_vs_F1,F3_vs_F2,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000164056	SPRY1	180.59923924568704	2.6173304191052308e-23	TRUE	1	up	4	F4_vs_F0	3	up	F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000164181	ELOVL7	41.798359022503355	3.238480806124779e-23	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	3	up	F3_vs_F1,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000166963	MAP1A	30.705851176804796	3.4256354620338197e-23	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	5	up	F3_vs_F1,F3_vs_F2,F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000164659	ELAPOR2	61.397504269308484	3.60636184042807e-23	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	3	up	F3_vs_F1,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000083857	FAT1	2471.7995015323822	5.322517014270126e-23	TRUE	3	up	2	F2_vs_F0,F3_vs_F0,F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000118785	SPP1	496.84273567877693	7.714606528558131e-23	TRUE	4	up	1	F1_vs_F0,F2_vs_F0,F3_vs_F0,F4_vs_F0	4	up	F3_vs_F1,F3_vs_F2,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000160183	TMPRSS3	40.5979985242159	1.0427529336124952e-22	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	5	up	F2_vs_F1,F3_vs_F1,F3_vs_F2,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000179674	ARL14	2.7686997094156824	1.0430718239861338e-22	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	4	up	F3_vs_F1,F3_vs_F2,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000203805	PLPP4	17.89814530766951	1.0956374439553896e-22	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	4	up	F3_vs_F1,F3_vs_F2,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000142627	EPHA2	169.47278277375747	1.5752340518689196e-22	TRUE	1	up	4	F4_vs_F0	3	up	F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000111341	MGP	272.8553218934676	1.6096708422011274e-22	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	5	up	F3_vs_F1,F3_vs_F2,F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000134873	CLDN10	75.51976517736325	1.7764426352336893e-22	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	5	up	F3_vs_F1,F3_vs_F2,F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000067057	PFKP	43.95097681571581	1.8975960220375558e-22	TRUE	1	up	4	F4_vs_F0	4	up	F3_vs_F1,F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000115419	GLS	559.3366784262607	1.9449256862424334e-22	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000023171	GRAMD1B	91.1968714117504	2.0966425523602878e-22	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	4	up	F3_vs_F1,F3_vs_F2,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000184545	DUSP8	39.64045139609991	2.1484275375396845e-22	TRUE	4	up	1	F1_vs_F0,F2_vs_F0,F3_vs_F0,F4_vs_F0	1	up	F4_vs_F2	baseline_and_strata
ENSG00000105643	ARRDC2	223.94341487949728	2.304689970208866e-22	TRUE	1	up	4	F4_vs_F0	3	up	F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000174059	CD34	106.17176676874621	2.4246589891003893e-22	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	3	up	F3_vs_F1,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000123342	MMP19	69.08667069081389	2.622330575526388e-22	TRUE	3	up	2	F2_vs_F0,F3_vs_F0,F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000198203	SULT1C2	240.93881698027255	3.0834781340721534e-22	TRUE	3	up	2	F2_vs_F0,F3_vs_F0,F4_vs_F0	3	up	F3_vs_F1,F3_vs_F2,F4_vs_F2	baseline_and_strata
ENSG00000137507	LRRC32	223.4866083314527	3.564838429257631e-22	TRUE	1	up	4	F4_vs_F0	3	up	F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000064199	SPA17	41.842570154458556	3.643201343381553e-22	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000100767	PAPLN	142.98906216059373	3.9686515678940104e-22	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	4	up	F3_vs_F1,F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000019505	SYT13	22.80324014513228	4.825281210336766e-22	TRUE	1	up	4	F4_vs_F0	4	up	F3_vs_F1,F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000204291	COL15A1	39.399239327393865	5.3566088431249535e-22	TRUE	1	up	4	F4_vs_F0	5	up	F3_vs_F1,F3_vs_F2,F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000147883	CDKN2B	28.404808148656688	5.503065402932147e-22	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	3	up	F3_vs_F1,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000187144	SPATA21	33.85157397337069	8.107560593256184e-22	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	3	up	F3_vs_F2,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000137077	CCL21	209.40723103221532	1.020173433898599e-21	TRUE	1	up	4	F4_vs_F0	3	up	F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000089472	HEPH	88.27579864707012	1.1588177527932492e-21	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000144476	ACKR3	96.28063245896901	1.1714492162901398e-21	TRUE	1	up	4	F4_vs_F0	3	up	F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000115641	FHL2	156.62229384670417	1.3655210947265097e-21	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	4	up	F3_vs_F1,F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000165841	CYP2C19	2003.0058965256692	1.3655210947265097e-21	TRUE	3	down	2	F2_vs_F0,F3_vs_F0,F4_vs_F0	4	down	F3_vs_F1,F3_vs_F2,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000185088	RPS27L	1511.4047272694988	1.4224590666666124e-21	TRUE	1	up	4	F4_vs_F0	1	up	F4_vs_F1	baseline_and_strata
ENSG00000211445	GPX3	3852.947353150193	1.6342824515113092e-21	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000135052	GOLM1	417.5462581689356	2.4934624582675933e-21	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000185274	GALNT17	15.797407635922124	2.610082924794573e-21	TRUE	1	up	4	F4_vs_F0	4	up	F3_vs_F1,F3_vs_F2,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000058085	LAMC2	51.58028715059053	2.6654741028128234e-21	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	4	up	F3_vs_F1,F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000138795	LEF1	22.379583595412793	3.0993999699389835e-21	TRUE	3	up	2	F2_vs_F0,F3_vs_F0,F4_vs_F0	3	up	F3_vs_F1,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000122176	FMOD	195.98957866043403	3.2731068539991523e-21	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000185477	GPRIN3	257.4623321952109	3.284107989024061e-21	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	3	up	F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000014914	MTMR11	66.69682020650092	3.6527751806661436e-21	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	3	up	F3_vs_F1,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000154065	ANKRD29	102.88512852381804	3.6527751806661436e-21	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	2	up	F3_vs_F1,F4_vs_F1	baseline_and_strata
ENSG00000147257	GPC3	84.17618034682265	4.223019968585368e-21	TRUE	3	up	2	F2_vs_F0,F3_vs_F0,F4_vs_F0	4	up	F2_vs_F1,F3_vs_F1,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000162552	WNT4	32.00414346044603	5.160538499999479e-21	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	3	up	F3_vs_F1,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000133874	RNF122	38.689823332791285	5.460812813246787e-21	TRUE	1	up	4	F4_vs_F0	3	up	F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000065911	MTHFD2	100.23684060867089	6.613792668765284e-21	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000135046	ANXA1	343.76269152509	6.697903733042064e-21	TRUE	1	up	4	F4_vs_F0	3	up	F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000154760	SLFN13	129.5765945627437	6.884410513554925e-21	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000151067	CACNA1C	50.0261435339966	7.7683457604006392e-21	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	4	up	F3_vs_F1,F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000133134	BEX2	9.765117872264375	9.304382222636088e-21	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	4	up	F3_vs_F1,F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000008517	IL32	2096.5068989519214	9.430622462617878e-21	TRUE	3	up	2	F2_vs_F0,F3_vs_F0,F4_vs_F0	3	up	F3_vs_F1,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000154080	CHST9	352.7259846054679	9.789649481352066e-21	TRUE	3	up	2	F2_vs_F0,F3_vs_F0,F4_vs_F0	3	up	F3_vs_F1,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000183853	KIRREL1	207.37953745863797	1.0043662392474784e-20	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000183844	FAM3B	44.957684365605324	1.2992020801173599e-20	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	3	up	F3_vs_F1,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000181577	LINC03040	33.980644682966485	1.3232022171593781e-20	TRUE	3	up	2	F2_vs_F0,F3_vs_F0,F4_vs_F0	3	up	F3_vs_F1,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000003249	DBNDD1	68.19633070141523	1.3239872463963885e-20	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000112394	SLC16A10	556.5385560622976	1.4147741939622553e-20	TRUE	1	down	4	F4_vs_F0	2	down	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000091986	CCDC80	191.5896847880961	1.4166432578883572e-20	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	4	up	F3_vs_F1,F3_vs_F2,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000111057	KRT18	3269.40555349194	1.6212095038926746e-20	TRUE	1	up	4	F4_vs_F0	3	up	F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000152104	PTPN14	268.6425606732434	1.695878757219522e-20	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000163191	S100A11	296.6012565436126	1.7015091831425028e-20	TRUE	1	up	4	F4_vs_F0	3	up	F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000213886	UBD	253.41708110971294	1.7270440802659565e-20	TRUE	4	up	1	F1_vs_F0,F2_vs_F0,F3_vs_F0,F4_vs_F0	4	up	F3_vs_F1,F3_vs_F2,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000133048	CHI3L1	1050.9516297525263	1.9365810535256712e-20	TRUE	3	up	2	F2_vs_F0,F3_vs_F0,F4_vs_F0	4	up	F3_vs_F1,F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000021300	PLEKHB1	29.718162910386233	1.951102421320253e-20	TRUE	1	up	4	F4_vs_F0	4	up	F3_vs_F1,F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000134853	PDGFRA	932.4543657662738	1.9756194218360315e-20	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000213088	ACKR1	8.57632735131556	2.0094686809978212e-20	TRUE	1	up	4	F4_vs_F0	3	up	F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000167552	TUBA1A	230.29041790954682	2.255270384202537e-20	TRUE	1	up	4	F4_vs_F0	3	up	F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000129354	AP1M2	16.947276507525523	2.3658017387023398e-20	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	4	up	F3_vs_F1,F3_vs_F2,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000092969	TGFB2	35.13599341901614	3.125513927962352e-20	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	4	up	F3_vs_F1,F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000140285	FGF7	74.13383075436747	3.9409777514817653e-20	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	4	up	F3_vs_F1,F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
